sku,relation_type,sort_order,related_text
VBV1,upgrade,4,大号香氛蜡烛-浆果香 CNY 1800 [B600]
VBV1,upgrade,5,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
VBV1,upgrade,6,浆果香室内香氛蜡 CNY 580 [PB]
VBV1,upgrade,7,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
VBV1,upgrade,8,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
VBV1,upgrade,9,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
VBV1,upgrade,10,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
TAPCDLB1,related,1,琥珀烛台香氛蜡烛 CNY 250 [TAPCDLAB]
TAPCDLB1,related,2,炭木香烛台香氛蜡烛 CNY 250 [TAPCDLFB]
TAPCDLB1,cross_sell,1,琥珀烛台香氛蜡烛 CNY 250 [TAPCDLAB]
TAPCDLB1,upgrade,1,炭木香烛台香氛蜡烛 CNY 250 [TAPCDLFB]
TAPCDLB1,upgrade,2,琥珀烛台香氛蜡烛 CNY 250 [TAPCDLAB]
XM23TAPCDLA,pairing,1,金色烛芯修剪器 CNY 430 [PWT]
XM23TAPCDLA,related,1,琥珀烛台香氛蜡烛 CNY 790 [XM23TAPCDLB]
XM23TAPCDLA,related,2,炭木香烛台香氛蜡烛 CNY 790 [XM23TAPCDLC]
XM23TAPCDLA,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
XM23TAPCDLA,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
XM23TAPCDLA,upgrade,1,浆果香室内香氛蜡 CNY 580 [PB]
XM23TAPCDLA,upgrade,2,浆果香 - 室内喷雾 CNY 600 [VBV1]
XM23TAPCDLA,upgrade,3,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
XM23TAPCDLA,upgrade,4,大号香氛蜡烛-浆果香 CNY 1800 [B600]
XM23TAPCDLA,upgrade,5,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
XM23TAPCDLA,upgrade,6,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
XM23TAPCDLA,upgrade,7,浆果香 - 摇摆扩香器 CNY 2100 [TCULBUTOB]
XM23TAPCDLA,upgrade,8,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
XM23TAPCDLA,upgrade,9,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
XM23TAPCDLA,upgrade,10,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
XM23TAPCDLA,upgrade,11,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
PB,pairing,1,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
PB,related,1,希腊无花果室内香氛蜡 CNY 580 [PFI]
PB,related,2,玫瑰室内香氛蜡 CNY 580 [PRO]
PB,related,3,圣日尔曼大道34号室内香氛蜡 CNY 580 [P34BV1]
PB,cross_sell,1,圣日尔曼大道34号室内香氛蜡 CNY 580 [P34BV1]
PB,upgrade,1,浆果香 - 摇摆扩香器 CNY 2100 [TCULBUTOB]
PB,upgrade,2,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
PB,upgrade,3,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
PB,upgrade,4,大号香氛蜡烛-浆果香 CNY 1800 [B600]
PB,upgrade,5,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
PB,upgrade,6,浆果香 - 室内喷雾 CNY 600 [VBV1]
PB,upgrade,7,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
PB,upgrade,8,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
PB,upgrade,9,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
PB,upgrade,10,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
B70V,pairing,1,大号香氛蜡烛-浆果香 CNY 1800 [B600]
B70V,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
B70V,cross_sell,2,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
B70V,upgrade,1,浆果香 - 摇摆扩香器 CNY 2100 [TCULBUTOB]
B70V,upgrade,2,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
B70V,upgrade,3,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
B70V,upgrade,4,大号香氛蜡烛-浆果香 CNY 1800 [B600]
B70V,upgrade,5,浆果香室内香氛蜡 CNY 580 [PB]
B70V,upgrade,6,浆果香 - 室内喷雾 CNY 600 [VBV1]
B70V,upgrade,7,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
B70V,upgrade,8,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
B70V,upgrade,9,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
B70V,upgrade,10,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
TCULBUTOB,cross_sell,1,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
TCULBUTOB,upgrade,1,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
TCULBUTOB,upgrade,2,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
TCULBUTOB,upgrade,3,大号香氛蜡烛-浆果香 CNY 1800 [B600]
TCULBUTOB,upgrade,4,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
TCULBUTOB,upgrade,5,浆果香室内香氛蜡 CNY 580 [PB]
TCULBUTOB,upgrade,6,浆果香 - 室内喷雾 CNY 600 [VBV1]
TCULBUTOB,upgrade,7,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
TCULBUTOB,upgrade,8,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
TCULBUTOB,upgrade,9,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
TCULBUTOB,upgrade,10,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
DECO01596,pairing,1,香氛蜡烛-浆果香 CNY 630 [B2]
DECO01596,pairing,2,竖纹玻璃烛罩配白色椭圆托盘 CNY 1670 [DECO01651]
DECO01596,related,1,螺旋玻璃烛罩 CNY 3900 [BZHOLDLENS]
DECO01596,related,2,竖纹玻璃烛罩 CNY 4200 [DECO00722]
DECO01596,related,3,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
DECO01596,related,4,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
DECO01596,related,5,灯笼玻璃烛罩 CNY 3700 [DECO01385]
DECO01596,related,6,金色防烟灭烛罩 CNY 330 [PSNUFFER]
DECO00786,pairing,1,水墨画陶瓷托盘 S CNY 650 [DECO01624]
DECO00786,pairing,2,水墨画陶瓷托盘 CNY 1050 [DECO01617]
DECO00786,related,1,椭圆平底杯 CNY 560 [DECO01372]
DECO00786,related,2,托盘S-多米诺 CNY 650 [DECO00784]
DECO00786,related,3,椭圆收纳罐 L CNY 1040 [DECO01374]
DECO00786,related,4,椭圆收纳托盘 CNY 800 [DECO01371]
DECO00786,related,5,椭圆收纳罐 S CNY 840 [DECO01373]
DECO00786,related,6,托盘M-飘带 CNY 800 [DECO00785]
DECO00786,related,7,椭圆香皂托盘 CNY 520 [DECO01370]
DECO00786,cross_sell,1,椭圆收纳托盘 CNY 800 [DECO01371]
DECO00786,cross_sell,2,托盘M-飘带 CNY 800 [DECO00785]
BOHEMEP75C,pairing,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
BOHEMEP75C,related,1,旅行之水淡香精 CNY 2390 [MEASTP75C]
BOHEMEP75C,related,2,帕劳乌木香调淡香精 CNY 1650 [OUDP75CV1]
BOHEMEP75C,related,3,圣日尔曼大道34号淡香精 CNY 1840 [34BEDP75V1]
BOHEMEP75C,related,4,杜耶尔淡香精 CNY 1650 [DUELLEP75CV1]
BOHEMEP75C,related,5,肌肤之花淡香精 CNY 1650 [FLEURP75CV1]
BOHEMEP75C,related,6,奥费恩淡香精 CNY 1650 [ORPHP75C]
BOHEMEP75C,related,7,杜桑淡香精 CNY 1650 [DOSONP75CV1]
BOHEMEP75C,related,8,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
BOHEMEP75C,related,9,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
BOHEMEP75C,related,10,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
BOHEMEP75C,related,11,巴黎之水淡香精 CNY 1650 [CAPITAP75CV1]
BJ3,pairing,1,香氛蜡烛-尤加利 CNY 630 [EU2]
BJ3,pairing,2,象棋造型烛台 M CNY 790 [DECO01284]
BJ3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
BJ3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
BJ3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
BJ3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
BJ3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
BJ3,related,6,香氛蜡烛-炭木香 CNY 630 [FB2]
BJ3,related,7,香氛蜡烛-浆果香 CNY 630 [B2]
BJ3,related,8,香氛蜡烛-无花果 CNY 630 [FI2]
BJ3,related,9,香氛蜡烛-琥珀 CNY 630 [AB1]
BJ3,related,10,香氛蜡烛-茶树 CNY 630 [T3]
BJ3,related,11,香氛蜡烛-薄荷 CNY 630 [MV2]
BJ3,related,12,香氛蜡烛-小苍兰 CNY 630 [FR3]
BJ3,related,13,香氛蜡烛-含羞草 CNY 630 [MI3]
BJ3,related,14,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
BJ3,related,15,中号香氛蜡烛-浆果香 CNY 920 [BN3]
BJ3,related,16,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
BJ3,related,17,中号香氛蜡烛-无花果 CNY 920 [FIV3]
BJ3,related,18,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
BJ3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
BJ3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
B2,pairing,1,水墨画陶瓷烛台 CNY 560 [DECO01631]
B2,pairing,2,大号香氛蜡烛-浆果香 CNY 1800 [B600]
B2,related,1,香氛蜡烛-无花果 CNY 630 [FI2]
B2,related,2,香氛蜡烛-琥珀 CNY 630 [AB1]
B2,related,3,香氛蜡烛-茶树 CNY 630 [T3]
B2,related,4,香氛蜡烛-薄荷 CNY 630 [MV2]
B2,related,5,香氛蜡烛-小苍兰 CNY 630 [FR3]
B2,related,6,香氛蜡烛-含羞草 CNY 630 [MI3]
B2,related,7,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
B2,related,8,中号香氛蜡烛-浆果香 CNY 920 [BN3]
B2,related,9,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
B2,related,10,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
B2,related,11,灯笼玻璃烛罩 CNY 3700 [DECO01385]
B2,related,12,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
B2,related,13,中号香氛蜡烛-无花果 CNY 920 [FIV3]
B2,related,14,香氛蜡烛-玫瑰 CNY 630 [RO3]
B2,related,15,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
B2,related,16,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
B2,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
B2,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
B600,pairing,1,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
B600,pairing,2,风景画陶瓷托盘-无花果 CNY 1050 [DECO01500]
B600,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
B600,cross_sell,2,竖纹玻璃烛罩 CNY 4200 [DECO00722]
B600,upgrade,1,浆果香 - 摇摆扩香器 CNY 2100 [TCULBUTOB]
B600,upgrade,2,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
B600,upgrade,3,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
B600,upgrade,4,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
B600,upgrade,5,浆果香室内香氛蜡 CNY 580 [PB]
B600,upgrade,6,浆果香 - 室内喷雾 CNY 600 [VBV1]
B600,upgrade,7,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
B600,upgrade,8,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
B600,upgrade,9,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
B600,upgrade,10,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
DECO01424,pairing,1,象棋造型烛台 M CNY 790 [DECO01284]
DECO01424,related,1,竖纹玻璃烛罩 CNY 4200 [DECO00722]
DECO01424,related,2,金色防烟灭烛罩 CNY 330 [PSNUFFER]
DECO01424,related,3,灯笼玻璃烛罩 CNY 3700 [DECO01385]
DECO01424,related,4,水墨画陶瓷灭烛罩 CNY 550 [DECO01282]
DECO01424,upgrade,1,黑色顶冠木质烛盖 L CNY 1100 [DECO01425]
DECO01425,pairing,1,象棋造型烛台 L CNY 880 [DECO01285]
DECO01425,pairing,2,大号香氛蜡烛-浆果香 CNY 1800 [B600]
DECO01425,related,1,水墨画陶瓷烛盖 M CNY 640 [DECO00846]
DECO01425,related,2,金色融蜡陶瓷烛罩 CNY 3580 [DECO01305]
DECO01425,related,3,金色防烟灭烛罩 CNY 330 [PSNUFFER]
DECO01425,related,4,字母金属烛罩 CNY 2450 [DECO01069]
DECO01425,related,5,黑色金字塔陶瓷烛盖 CNY 1200 [DECO01388]
DECO01425,related,6,螺旋玻璃烛罩 CNY 3900 [BZHOLDLENS]
DECO01425,related,7,全曲线玻璃烛罩 L CNY 1290 [CHOLDER4LV1]
DECO01425,related,8,灯笼玻璃烛罩 CNY 3700 [DECO01385]
DECO01425,related,9,竖纹玻璃烛罩 CNY 4200 [DECO00722]
DECO01425,related,10,香氛蜡烛烛盖 CNY 260 [LID]
DECO01425,related,11,水墨画陶瓷灭烛罩 CNY 550 [DECO01282]
DECO01425,cross_sell,1,大号香氛蜡烛-圣日尔曼大道34号 CNY 1800 [34B600]
DECO01425,cross_sell,2,大号香氛蜡烛-晚香玉 CNY 1800 [TB600]
DECO01425,upgrade,1,黑色顶冠木质烛盖 M CNY 950 [DECO01424]
DECO00860,pairing,1,苦橙色蜡质花瓶 L CNY 1680 [DECO01606]
DECO00860,pairing,2,白色蜡质花瓶 L CNY 1650 [DECO00713]
DECO00860,related,1,白色蜡质花瓶 L CNY 1650 [DECO00713]
DECO00860,related,2,白色蜡质花瓶 S CNY 1080 [DECO00712]
DECO00860,cross_sell,1,白色蜡质花瓶 L CNY 1650 [DECO00713]
BOISCOR100,pairing,1,大千之蕴淡香精系列体验套装 CNY 1700 [COFPARFPMINI]
BOISCOR100,pairing,2,睡莲悠悠淡香精 CNY 2700 [LILYPHEA100]
BN3,pairing,1,香氛蜡烛-榛树 CNY 630 [NO2]
BN3,related,1,香氛蜡烛-玫瑰 CNY 630 [RO3]
BN3,related,2,香氛蜡烛-浆果香 CNY 630 [B2]
BN3,related,3,香氛蜡烛-无花果 CNY 630 [FI2]
BN3,related,4,香氛蜡烛-琥珀 CNY 630 [AB1]
BN3,related,5,香氛蜡烛-茶树 CNY 630 [T3]
BN3,related,6,香氛蜡烛-薄荷 CNY 630 [MV2]
BN3,related,7,香氛蜡烛-小苍兰 CNY 630 [FR3]
BN3,related,8,香氛蜡烛-含羞草 CNY 630 [MI3]
BN3,related,9,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
BN3,related,10,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
BN3,related,11,中号香氛蜡烛-无花果 CNY 920 [FIV3]
BN3,related,12,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
BN3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
BN3,cross_sell,2,竖纹玻璃烛罩 CNY 4200 [DECO00722]
BN3,upgrade,1,浆果香 - 摇摆扩香器 CNY 2100 [TCULBUTOB]
BN3,upgrade,2,浆果香 - 摇摆扩香器补充装 CNY 480 [TREFB1CULBUT]
BN3,upgrade,3,超大号香氛蜡烛-浆果香 CNY 3400 [B1500]
BN3,upgrade,4,大号香氛蜡烛-浆果香 CNY 1800 [B600]
BN3,upgrade,5,迷你香氛蜡烛-浆果香 CNY 370 [B70V]
BN3,upgrade,6,浆果香室内香氛蜡 CNY 580 [PB]
BN3,upgrade,7,浆果香 - 室内喷雾 CNY 600 [VBV1]
BN3,upgrade,8,浆果香车载扩香器香氛套装 CNY 1040 [CARDIFB]
BN3,upgrade,9,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
BN3,upgrade,10,浆果香扩香器香氛补充包 CNY 450 [CAPSB]
BN3,upgrade,11,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
FB2,pairing,1,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
FB2,pairing,2,大号香氛蜡烛-炭木香 CNY 1800 [FB600]
FB2,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
FB2,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
FB2,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
FB2,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
FB2,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
FB2,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
FB2,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
FB2,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
FB2,related,9,香氛蜡烛-茶树 CNY 630 [T3]
FB2,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
FB2,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
FB2,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
FB2,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
FB2,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
FB2,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
FB2,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
FB2,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
FB2,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
FB2,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
FB2,upgrade,1,大号香氛蜡烛-炭木香 CNY 1800 [FB600]
FB2,upgrade,2,超大号香氛蜡烛-炭木香 CNY 3400 [FB15001]
FB2,upgrade,3,迷你香氛蜡烛-炭木香 CNY 370 [FB70V]
FL4,pairing,1,香氛蜡烛-无花果 CNY 630 [FI2]
FL4,pairing,2,香氛蜡烛-栀子花 CNY 630 [GA2]
FL4,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
FL4,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
FL4,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
FL4,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
FL4,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
FL4,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
FL4,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
FL4,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
FL4,related,9,香氛蜡烛-茶树 CNY 630 [T3]
FL4,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
FL4,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
FL4,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
FL4,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
FL4,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
FL4,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
FL4,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
FL4,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
FL4,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
FL4,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
FI2,pairing,1,香氛蜡烛-檀香 CNY 630 [SA3]
FI2,pairing,2,水墨画陶瓷烛盖 M CNY 640 [DECO00846]
FI2,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
FI2,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
FI2,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
FI2,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
FI2,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
FI2,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
FI2,related,7,香氛蜡烛-琥珀 CNY 630 [AB1]
FI2,related,8,香氛蜡烛-茶树 CNY 630 [T3]
FI2,related,9,香氛蜡烛-薄荷 CNY 630 [MV2]
FI2,related,10,香氛蜡烛-小苍兰 CNY 630 [FR3]
FI2,related,11,香氛蜡烛-含羞草 CNY 630 [MI3]
FI2,related,12,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
FI2,related,13,中号香氛蜡烛-浆果香 CNY 920 [BN3]
FI2,related,14,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
FI2,related,15,中号香氛蜡烛-无花果 CNY 920 [FIV3]
FI2,related,16,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
FI2,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
FI2,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
FIV3,pairing,1,香氛蜡烛-柑橘香 CNY 630 [OY2]
FIV3,pairing,2,希腊无花果扩香精 CNY 1620 [HGFICARB3]
FIV3,related,1,香氛蜡烛-玫瑰 CNY 630 [RO3]
FIV3,related,2,香氛蜡烛-浆果香 CNY 630 [B2]
FIV3,related,3,香氛蜡烛-无花果 CNY 630 [FI2]
FIV3,related,4,香氛蜡烛-琥珀 CNY 630 [AB1]
FIV3,related,5,香氛蜡烛-茶树 CNY 630 [T3]
FIV3,related,6,香氛蜡烛-薄荷 CNY 630 [MV2]
FIV3,related,7,香氛蜡烛-小苍兰 CNY 630 [FR3]
FIV3,related,8,香氛蜡烛-含羞草 CNY 630 [MI3]
FIV3,related,9,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
FIV3,related,10,中号香氛蜡烛-浆果香 CNY 920 [BN3]
FIV3,related,11,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
FIV3,related,12,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
FIV3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
FIV3,cross_sell,2,竖纹玻璃烛罩 CNY 4200 [DECO00722]
FIV3,upgrade,1,超大号香氛蜡烛-无花果 CNY 3400 [FI15001]
FIV3,upgrade,2,迷你香氛蜡烛-无花果 CNY 370 [FI70V]
FIV3,upgrade,3,希腊无花果室内香氛蜡 CNY 580 [PFI]
FIV3,upgrade,4,无花果 - 室内喷雾 CNY 600 [VFI]
FIV3,upgrade,5,无花果车载扩香器香氛套装 CNY 1040 [CARDIFFI1]
FIV3,upgrade,6,希腊无花果扩香精 CNY 1620 [HGFICARB3]
FIV3,upgrade,7,希腊无花果扩香器香氛补充包 CNY 450 [CAPSFI1]
FIV3,upgrade,8,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
FIV3,upgrade,9,无花果室内扩香摆件补充装 CNY 840 [REFREEDFI]
JA3,pairing,1,香氛蜡烛-铃兰 CNY 630 [MG3]
JA3,pairing,2,香氛蜡烛-鸢尾 CNY 630 [I2]
JA3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
JA3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
JA3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
JA3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
JA3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
JA3,related,6,香氛蜡烛-炭木香 CNY 630 [FB2]
JA3,related,7,香氛蜡烛-浆果香 CNY 630 [B2]
JA3,related,8,香氛蜡烛-无花果 CNY 630 [FI2]
JA3,related,9,香氛蜡烛-琥珀 CNY 630 [AB1]
JA3,related,10,香氛蜡烛-茶树 CNY 630 [T3]
JA3,related,11,香氛蜡烛-薄荷 CNY 630 [MV2]
JA3,related,12,香氛蜡烛-小苍兰 CNY 630 [FR3]
JA3,related,13,香氛蜡烛-含羞草 CNY 630 [MI3]
JA3,related,14,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
JA3,related,15,中号香氛蜡烛-浆果香 CNY 920 [BN3]
JA3,related,16,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
JA3,related,17,中号香氛蜡烛-无花果 CNY 920 [FIV3]
JA3,related,18,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
JA3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
JA3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
JA3,upgrade,1,迷你香氛蜡烛-茉莉 CNY 370 [JA70V]
MG3,pairing,1,香氛蜡烛-橙树 CNY 630 [O4]
MG3,pairing,2,象棋造型烛台 M CNY 790 [DECO01284]
MG3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
MG3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
MG3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
MG3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
MG3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
MG3,related,6,香氛蜡烛-炭木香 CNY 630 [FB2]
MG3,related,7,香氛蜡烛-浆果香 CNY 630 [B2]
MG3,related,8,香氛蜡烛-无花果 CNY 630 [FI2]
MG3,related,9,香氛蜡烛-琥珀 CNY 630 [AB1]
MG3,related,10,香氛蜡烛-茶树 CNY 630 [T3]
MG3,related,11,香氛蜡烛-薄荷 CNY 630 [MV2]
MG3,related,12,香氛蜡烛-小苍兰 CNY 630 [FR3]
MG3,related,13,香氛蜡烛-含羞草 CNY 630 [MI3]
MG3,related,14,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
MG3,related,15,中号香氛蜡烛-浆果香 CNY 920 [BN3]
MG3,related,16,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
MG3,related,17,中号香氛蜡烛-无花果 CNY 920 [FIV3]
MG3,related,18,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
MG3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
MG3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
NO2,pairing,1,香氛蜡烛-麝香 CNY 630 [MU3]
NO2,pairing,2,香氛蜡烛-浆果香 CNY 630 [B2]
NO2,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
NO2,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
NO2,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
NO2,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
NO2,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
NO2,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
NO2,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
NO2,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
NO2,related,9,香氛蜡烛-茶树 CNY 630 [T3]
NO2,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
NO2,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
NO2,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
NO2,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
NO2,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
NO2,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
